	id	name	num_neighborhoods_enriched	top	num_connected_components	size_connected_components	num_large_connected_components	domain
2541	2541	GO:0010765 positive regulation of sodium ion transport	0.0	False	0		0	0
2542	2542	GO:0010766 negative regulation of sodium ion transport	0.0	False	0		0	0
2543	2543	GO:0010767 regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	0.0	False	0		0	0
2544	2544	GO:0010768 negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	0.0	False	0		0	0
2545	2545	GO:0010769 regulation of cell morphogenesis involved in differentiation	0.0	False	0		0	0
2546	2546	GO:0010771 negative regulation of cell morphogenesis involved in differentiation	0.0	False	0		0	0
2547	2547	GO:0010780 meiotic DNA double-strand break formation involved in reciprocal meiotic recombination	0.0	False	0		0	0
2548	2548	GO:0010789 meiotic sister chromatid cohesion involved in meiosis I	0.0	False	0		0	0
2549	2549	GO:0010792 DNA double-strand break processing involved in repair via single-strand annealing	0.0	False	0		0	0
2550	2550	GO:0010793 regulation of mRNA export from nucleus	0.0	False	0		0	0
2551	2551	GO:0010795 regulation of ubiquinone biosynthetic process	0.0	False	0		0	0
2552	2552	GO:0010796 regulation of multivesicular body size	0.0	False	0		0	0
2553	2553	GO:0010800 positive regulation of peptidyl-threonine phosphorylation	0.0	False	0		0	0
2554	2554	GO:0010801 negative regulation of peptidyl-threonine phosphorylation	0.0	False	0		0	0
2555	2555	GO:0010803 regulation of tumor necrosis factor-mediated signaling pathway	0.0	False	0		0	0
2556	2556	GO:0010804 negative regulation of tumor necrosis factor-mediated signaling pathway	0.0	False	0		0	0
2557	2557	GO:0010807 regulation of synaptic vesicle priming	0.0	False	0		0	0
2558	2558	GO:0010808 positive regulation of synaptic vesicle priming	0.0	False	0		0	0
2559	2559	GO:0010810 regulation of cell-substrate adhesion	0.0	False	0		0	0
2560	2560	GO:0010811 positive regulation of cell-substrate adhesion	109.0	False	8	[102   1   1   1   1   1   1   1]	1	0
2561	2561	GO:0010812 negative regulation of cell-substrate adhesion	0.0	False	0		0	0
2562	2562	GO:0010813 neuropeptide catabolic process	0.0	False	0		0	0
2563	2563	GO:0010814 substance P catabolic process	0.0	False	0		0	0
2564	2564	GO:0010815 bradykinin catabolic process	0.0	False	0		0	0
2565	2565	GO:0010816 calcitonin catabolic process	0.0	False	0		0	0
2566	2566	GO:0010818 T cell chemotaxis	0.0	False	0		0	0
2567	2567	GO:0010819 regulation of T cell chemotaxis	0.0	False	0		0	0
2568	2568	GO:0010820 positive regulation of T cell chemotaxis	0.0	False	0		0	0
2569	2569	GO:0010821 regulation of mitochondrion organization	5.0	False	0		0	0
2570	2570	GO:0010822 positive regulation of mitochondrion organization	0.0	False	0		0	0
2571	2571	GO:0010823 negative regulation of mitochondrion organization	0.0	False	0		0	0
2572	2572	GO:0010824 regulation of centrosome duplication	0.0	False	0		0	0
2573	2573	GO:0010825 positive regulation of centrosome duplication	0.0	False	0		0	0
2574	2574	GO:0010826 negative regulation of centrosome duplication	0.0	False	0		0	0
2575	2575	GO:0010827 regulation of glucose transmembrane transport	0.0	False	0		0	0
2576	2576	GO:0010828 positive regulation of glucose transmembrane transport	45.0	True	1	[45]	1	31
2577	2577	GO:0010829 negative regulation of glucose transmembrane transport	16.0	False	16	[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	0	0
2578	2578	GO:0010830 regulation of myotube differentiation	0.0	False	0		0	0
2579	2579	GO:0010831 positive regulation of myotube differentiation	0.0	False	0		0	0
2580	2580	GO:0010832 negative regulation of myotube differentiation	0.0	False	0		0	0
2581	2581	GO:0010833 telomere maintenance via telomere lengthening	0.0	False	0		0	0
2582	2582	GO:0010835 regulation of protein ADP-ribosylation	0.0	False	0		0	0
2583	2583	GO:0010836 negative regulation of protein ADP-ribosylation	0.0	False	0		0	0
2584	2584	GO:0010837 regulation of keratinocyte proliferation	0.0	False	0		0	0
2585	2585	GO:0010838 positive regulation of keratinocyte proliferation	0.0	False	0		0	0
2586	2586	GO:0010839 negative regulation of keratinocyte proliferation	0.0	False	0		0	0
2587	2587	GO:0010840 regulation of circadian sleep/wake cycle, wakefulness	0.0	False	0		0	0
2588	2588	GO:0010841 positive regulation of circadian sleep/wake cycle, wakefulness	0.0	False	0		0	0
2589	2589	GO:0010842 retina layer formation	0.0	False	0		0	0
2590	2590	GO:0010845 positive regulation of reciprocal meiotic recombination	0.0	False	0		0	0
2591	2591	GO:0010847 regulation of chromatin assembly	0.0	False	0		0	0
2592	2592	GO:0010848 regulation of chromatin disassembly	0.0	False	0		0	0
2593	2593	GO:0010849 regulation of proton-transporting ATPase activity, rotational mechanism	0.0	False	0		0	0
2594	2594	GO:0010862 positive regulation of pathway-restricted SMAD protein phosphorylation	0.0	False	0		0	0
2595	2595	GO:0010863 positive regulation of phospholipase C activity	0.0	False	0		0	0
2596	2596	GO:0010866 regulation of triglyceride biosynthetic process	0.0	False	0		0	0
2597	2597	GO:0010867 positive regulation of triglyceride biosynthetic process	0.0	False	0		0	0
2598	2598	GO:0010868 negative regulation of triglyceride biosynthetic process	0.0	False	0		0	0
2599	2599	GO:0010872 regulation of cholesterol esterification	0.0	False	0		0	0
2600	2600	GO:0010873 positive regulation of cholesterol esterification	0.0	False	0		0	0
2601	2601	GO:0010874 regulation of cholesterol efflux	0.0	False	0		0	0
2602	2602	GO:0010875 positive regulation of cholesterol efflux	0.0	False	0		0	0
2603	2603	GO:0010876 lipid localization	0.0	False	0		0	0
2604	2604	GO:0010877 lipid transport involved in lipid storage	0.0	False	0		0	0
2605	2605	GO:0010878 cholesterol storage	0.0	False	0		0	0
2606	2606	GO:0010879 cholesterol transport involved in cholesterol storage	0.0	False	0		0	0
2607	2607	GO:0010880 regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	0.0	False	0		0	0
2608	2608	GO:0010881 regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	0.0	False	0		0	0
2609	2609	GO:0010882 regulation of cardiac muscle contraction by calcium ion signaling	0.0	False	0		0	0
2610	2610	GO:0010883 regulation of lipid storage	0.0	False	0		0	0
2611	2611	GO:0010884 positive regulation of lipid storage	0.0	False	0		0	0
2612	2612	GO:0010886 positive regulation of cholesterol storage	0.0	False	0		0	0
2613	2613	GO:0010887 negative regulation of cholesterol storage	0.0	False	0		0	0
2614	2614	GO:0010888 negative regulation of lipid storage	27.0	True	1	[27]	1	12
2615	2615	GO:0010890 positive regulation of sequestering of triglyceride	0.0	False	0		0	0
2616	2616	GO:0010891 negative regulation of sequestering of triglyceride	0.0	False	0		0	0
2617	2617	GO:0010893 positive regulation of steroid biosynthetic process	0.0	False	0		0	0
2618	2618	GO:0010894 negative regulation of steroid biosynthetic process	0.0	False	0		0	0
2619	2619	GO:0010897 negative regulation of triglyceride catabolic process	0.0	False	0		0	0
2620	2620	GO:0010898 positive regulation of triglyceride catabolic process	0.0	False	0		0	0
2621	2621	GO:0010899 regulation of phosphatidylcholine catabolic process	0.0	False	0		0	0
2622	2622	GO:0010900 negative regulation of phosphatidylcholine catabolic process	0.0	False	0		0	0
2623	2623	GO:0010902 positive regulation of very-low-density lipoprotein particle remodeling	0.0	False	0		0	0
2624	2624	GO:0010903 negative regulation of very-low-density lipoprotein particle remodeling	0.0	False	0		0	0
2625	2625	GO:0010905 negative regulation of UDP-glucose catabolic process	0.0	False	0		0	0
2626	2626	GO:0010906 regulation of glucose metabolic process	0.0	False	0		0	0
2627	2627	GO:0010907 positive regulation of glucose metabolic process	78.0	True	1	[78]	1	31
2628	2628	GO:0010909 positive regulation of heparan sulfate proteoglycan biosynthetic process	0.0	False	0		0	0
2629	2629	GO:0010912 positive regulation of isomerase activity	0.0	False	0		0	0
2630	2630	GO:0010916 negative regulation of very-low-density lipoprotein particle clearance	0.0	False	0		0	0
2631	2631	GO:0010917 negative regulation of mitochondrial membrane potential	0.0	False	0		0	0
2632	2632	GO:0010918 positive regulation of mitochondrial membrane potential	0.0	False	0		0	0
2633	2633	GO:0010919 regulation of inositol phosphate biosynthetic process	0.0	False	0		0	0
2634	2634	GO:0010920 negative regulation of inositol phosphate biosynthetic process	0.0	False	0		0	0
2635	2635	GO:0010921 regulation of phosphatase activity	0.0	False	0		0	0
2636	2636	GO:0010922 positive regulation of phosphatase activity	0.0	False	0		0	0
2637	2637	GO:0010923 negative regulation of phosphatase activity	0.0	False	0		0	0
2638	2638	GO:0010925 positive regulation of inositol-polyphosphate 5-phosphatase activity	0.0	False	0		0	0
2639	2639	GO:0010927 cellular component assembly involved in morphogenesis	0.0	False	0		0	0
2640	2640	GO:0010933 positive regulation of macrophage tolerance induction	0.0	False	0		0	0
2641	2641	GO:0010936 negative regulation of macrophage cytokine production	0.0	False	0		0	0
2642	2642	GO:0010938 cytoplasmic microtubule depolymerization	0.0	False	0		0	0
2643	2643	GO:0010939 regulation of necrotic cell death	0.0	False	0		0	0
2644	2644	GO:0010940 positive regulation of necrotic cell death	0.0	False	0		0	0
2645	2645	GO:0010941 regulation of cell death	0.0	False	0		0	0
2646	2646	GO:0010944 negative regulation of transcription by competitive promoter binding	0.0	False	0		0	0
2647	2647	GO:0010948 negative regulation of cell cycle process	93.0	False	11	[72 12  1  1  1  1  1  1  1  1  1]	2	0
2648	2648	GO:0010949 negative regulation of intestinal phytosterol absorption	0.0	False	0		0	0
2649	2649	GO:0010950 positive regulation of endopeptidase activity	0.0	False	0		0	0
2650	2650	GO:0010951 negative regulation of endopeptidase activity	0.0	False	0		0	0
2651	2651	GO:0010952 positive regulation of peptidase activity	0.0	False	0		0	0
2652	2652	GO:0010954 positive regulation of protein processing	0.0	False	0		0	0
2653	2653	GO:0010955 negative regulation of protein processing	0.0	False	0		0	0
2654	2654	GO:0010956 negative regulation of calcidiol 1-monooxygenase activity	0.0	False	0		0	0
2655	2655	GO:0010957 negative regulation of vitamin D biosynthetic process	0.0	False	0		0	0
2656	2656	GO:0010959 regulation of metal ion transport	0.0	False	0		0	0
2657	2657	GO:0010960 magnesium ion homeostasis	0.0	False	0		0	0
2658	2658	GO:0010961 cellular magnesium ion homeostasis	0.0	False	0		0	0
2659	2659	GO:0010963 regulation of L-arginine import	0.0	False	0		0	0
2660	2660	GO:0010965 regulation of mitotic sister chromatid separation	0.0	False	0		0	0
2661	2661	GO:0010966 regulation of phosphate transport	0.0	False	0		0	0
2662	2662	GO:0010967 regulation of polyamine biosynthetic process	0.0	False	0		0	0
2663	2663	GO:0010968 regulation of microtubule nucleation	0.0	False	0		0	0
2664	2664	GO:0010970 transport along microtubule	7.0	False	0		0	0
2665	2665	GO:0010971 positive regulation of G2/M transition of mitotic cell cycle	0.0	False	0		0	0
2666	2666	GO:0010972 negative regulation of G2/M transition of mitotic cell cycle	91.0	True	1	[91]	1	1
2667	2667	GO:0010975 regulation of neuron projection development	0.0	False	0		0	0
2668	2668	GO:0010976 positive regulation of neuron projection development	0.0	False	0		0	0
2669	2669	GO:0010977 negative regulation of neuron projection development	0.0	False	0		0	0
2670	2670	GO:0010980 positive regulation of vitamin D 24-hydroxylase activity	0.0	False	0		0	0
2671	2671	GO:0010983 positive regulation of high-density lipoprotein particle clearance	0.0	False	0		0	0
2672	2672	GO:0010984 regulation of lipoprotein particle clearance	0.0	False	0		0	0
2673	2673	GO:0010985 negative regulation of lipoprotein particle clearance	0.0	False	0		0	0
2674	2674	GO:0010986 positive regulation of lipoprotein particle clearance	0.0	False	0		0	0
2675	2675	GO:0010987 negative regulation of high-density lipoprotein particle clearance	0.0	False	0		0	0
2676	2676	GO:0010988 regulation of low-density lipoprotein particle clearance	0.0	False	0		0	0
2677	2677	GO:0010989 negative regulation of low-density lipoprotein particle clearance	0.0	False	0		0	0
2678	2678	GO:0010990 regulation of SMAD protein complex assembly	0.0	False	0		0	0
2679	2679	GO:0010991 negative regulation of SMAD protein complex assembly	0.0	False	0		0	0
2680	2680	GO:0010992 ubiquitin recycling	0.0	False	0		0	0
2681	2681	GO:0010994 free ubiquitin chain polymerization	0.0	False	0		0	0
2682	2682	GO:0010996 response to auditory stimulus	0.0	False	0		0	0
2683	2683	GO:0010998 regulation of translational initiation by eIF2 alpha phosphorylation	0.0	False	0		0	0
2684	2684	GO:0010999 regulation of eIF2 alpha phosphorylation by heme	0.0	False	0		0	0
2685	2685	GO:0012502 induction of programmed cell death	0.0	False	0		0	0
2686	2686	GO:0014002 astrocyte development	0.0	False	0		0	0
2687	2687	GO:0014003 oligodendrocyte development	0.0	False	0		0	0
2688	2688	GO:0014004 microglia differentiation	0.0	False	0		0	0
2689	2689	GO:0014005 microglia development	0.0	False	0		0	0
2690	2690	GO:0014008 positive regulation of microglia differentiation	0.0	False	0		0	0
2691	2691	GO:0014009 glial cell proliferation	0.0	False	0		0	0
2692	2692	GO:0014010 Schwann cell proliferation	0.0	False	0		0	0
2693	2693	GO:0014012 peripheral nervous system axon regeneration	0.0	False	0		0	0
2694	2694	GO:0014013 regulation of gliogenesis	0.0	False	0		0	0
2695	2695	GO:0014014 negative regulation of gliogenesis	0.0	False	0		0	0
2696	2696	GO:0014015 positive regulation of gliogenesis	0.0	False	0		0	0
2697	2697	GO:0014016 neuroblast differentiation	0.0	False	0		0	0
2698	2698	GO:0014028 notochord formation	0.0	False	0		0	0
2699	2699	GO:0014029 neural crest formation	0.0	False	0		0	0
2700	2700	GO:0014031 mesenchymal cell development	0.0	False	0		0	0
2701	2701	GO:0014032 neural crest cell development	0.0	False	0		0	0
2702	2702	GO:0014033 neural crest cell differentiation	0.0	False	0		0	0
2703	2703	GO:0014034 neural crest cell fate commitment	0.0	False	0		0	0
2704	2704	GO:0014036 neural crest cell fate specification	0.0	False	0		0	0
2705	2705	GO:0014037 Schwann cell differentiation	0.0	False	0		0	0
2706	2706	GO:0014038 regulation of Schwann cell differentiation	0.0	False	0		0	0
2707	2707	GO:0014040 positive regulation of Schwann cell differentiation	0.0	False	0		0	0
2708	2708	GO:0014041 regulation of neuron maturation	0.0	False	0		0	0
2709	2709	GO:0014042 positive regulation of neuron maturation	0.0	False	0		0	0
2710	2710	GO:0014043 negative regulation of neuron maturation	0.0	False	0		0	0
2711	2711	GO:0014044 Schwann cell development	0.0	False	0		0	0
2712	2712	GO:0014045 establishment of endothelial blood-brain barrier	0.0	False	0		0	0
2713	2713	GO:0014047 glutamate secretion	0.0	False	0		0	0
2714	2714	GO:0014048 regulation of glutamate secretion	0.0	False	0		0	0
2715	2715	GO:0014049 positive regulation of glutamate secretion	0.0	False	0		0	0
2716	2716	GO:0014050 negative regulation of glutamate secretion	0.0	False	0		0	0
2717	2717	GO:0014051 gamma-aminobutyric acid secretion	0.0	False	0		0	0
2718	2718	GO:0014052 regulation of gamma-aminobutyric acid secretion	0.0	False	0		0	0
2719	2719	GO:0014053 negative regulation of gamma-aminobutyric acid secretion	0.0	False	0		0	0
2720	2720	GO:0014054 positive regulation of gamma-aminobutyric acid secretion	0.0	False	0		0	0
2721	2721	GO:0014056 regulation of acetylcholine secretion, neurotransmission	0.0	False	0		0	0
2722	2722	GO:0014057 positive regulation of acetylcholine secretion, neurotransmission	0.0	False	0		0	0
2723	2723	GO:0014059 regulation of dopamine secretion	0.0	False	0		0	0
2724	2724	GO:0014061 regulation of norepinephrine secretion	0.0	False	0		0	0
2725	2725	GO:0014062 regulation of serotonin secretion	0.0	False	0		0	0
2726	2726	GO:0014063 negative regulation of serotonin secretion	0.0	False	0		0	0
2727	2727	GO:0014064 positive regulation of serotonin secretion	0.0	False	0		0	0
2728	2728	GO:0014065 phosphatidylinositol 3-kinase signaling	78.0	True	1	[78]	1	31
2729	2729	GO:0014066 regulation of phosphatidylinositol 3-kinase signaling	0.0	False	0		0	0
2730	2730	GO:0014067 negative regulation of phosphatidylinositol 3-kinase signaling	0.0	False	0		0	0
2731	2731	GO:0014068 positive regulation of phosphatidylinositol 3-kinase signaling	78.0	True	1	[78]	1	31
2732	2732	GO:0014070 response to organic cyclic compound	0.0	False	0		0	0
2733	2733	GO:0014072 response to isoquinoline alkaloid	0.0	False	0		0	0
2734	2734	GO:0014074 response to purine-containing compound	0.0	False	0		0	0
2735	2735	GO:0014075 response to amine	0.0	False	0		0	0
2736	2736	GO:0014706 striated muscle tissue development	0.0	False	0		0	0
2737	2737	GO:0014707 branchiomeric skeletal muscle development	0.0	False	0		0	0
2738	2738	GO:0014718 positive regulation of satellite cell activation involved in skeletal muscle regeneration	0.0	False	0		0	0
2739	2739	GO:0014719 skeletal muscle satellite cell activation	0.0	False	0		0	0
2740	2740	GO:0014721 twitch skeletal muscle contraction	0.0	False	0		0	0
2741	2741	GO:0014722 regulation of skeletal muscle contraction by calcium ion signaling	0.0	False	0		0	0
2742	2742	GO:0014724 regulation of twitch skeletal muscle contraction	0.0	False	0		0	0
2743	2743	GO:0014728 regulation of the force of skeletal muscle contraction	0.0	False	0		0	0
