"","ID","Name","Length","AUPRC_depmap","AUPRC_gin","AUPRC_bionic","subtract_bionic_depmap_auprc","subtract_bionic_gin_auprc","subtract_depmap_gin_auprc","Fraction_mito","Mito_genes","Fraction_essential","Essential_genes"
"630",1159,"p33ING1b-HDAC1 complex",2,1e-04,1e-04,9e-04,8e-04,8e-04,0,0,"",0,""
"631",1160,"ING1-p300-PCNA complex",3,6e-04,2e-04,0.001,4e-04,8e-04,4e-04,0,"",0.333333333333333,"PCNA"
"632",1162,"Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)",5,0.0084,0.0057,0.0482,0.0398,0.0425,0.0027,0,"",0.2,"DDB1"
"633",1163,"ING1-PCNA complex",2,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,"",0.5,"PCNA"
"634",1165,"RNF20-RNF40-UbE2E1 complex",3,0.0107,0.0021,0.0169,0.0062,0.0148,0.0086,0,"",0,""
"635",1166,"p400-associated complex",6,0.0037,0.0015,0.0024,-0.0013,9e-04,0.0022,0,"",0.833333333333333,"ACTL6A;EP400;RUVBL2;RUVBL1;TRRAP"
"636",1167,"Paf complex",5,0.2071,0.0219,0.2907,0.0836,0.2688,0.1852,0,"",0,""
"637",1168,"SKI complex",3,0.0096,0.0147,2e-04,-0.0094,-0.0145,-0.0051,0,"",0,""
"638",1169,"SNARE complex (STX4, VAMP8, VAMP3, SNAP23)",4,5e-04,0.0172,0.0139,0.0134,-0.0033,-0.0167,0,"",0,""
"639",1170,"c-MYC-ATPase-helicase complex",5,0.004,0.0013,0.0025,-0.0015,0.0012,0.0027,0,"",1,"ACTL6A;MYC;RUVBL2;RUVBL1;TRRAP"
"640",1171,"c-MYC-ATPase-helicase complex",5,0.004,0.0013,0.0025,-0.0015,0.0012,0.0027,0,"",1,"ACTL6A;MYC;RUVBL2;RUVBL1;TRRAP"
"641",1172,"CBC complex (cap binding complex)",2,0.0455,0.0033,0.0833,0.0378,0.08,0.0422,0,"",1,"NCBP2;NCBP1"
"642",1173,"TIP49-TIP48-BAF53 complex",3,0.0045,3e-04,5e-04,-0.004,2e-04,0.0042,0,"",1,"ACTL6A;RUVBL2;RUVBL1"
"643",1174,"PHAX-CBC complex (cap binding complex)",3,0.0167,9e-04,0.0155,-0.0012,0.0146,0.0158,0,"",0.666666666666667,"NCBP2;NCBP1"
"644",1175,"TRRAP-BAF53-HAT complex",2,3e-04,2e-04,2e-04,-1e-04,0,1e-04,0,"",1,"ACTL6A;TRRAP"
"645",1176,"CRM1-RAN-PHAX-CBC complex (cap binding complex)",5,0.0045,0.001,0.0037,-0.000799999999999999,0.0027,0.0035,0,"",0.8,"XPO1;NCBP2;RAN;NCBP1"
"646",1177,"Polycomb repressive complex 4",3,0.0018,1e-04,2e-04,-0.0016,1e-04,0.0017,0,"",0,""
"647",1178,"BCOR complex",8,0.0997,0.0041,0.2285,0.1288,0.2244,0.0956,0,"",0,""
"648",1179,"CENP-A NAC-CAD complex",13,0.0967,0.0401,0.2349,0.1382,0.1948,0.0566,0,"",0.153846153846154,"CENPN;CENPK"
"649",1181,"C complex spliceosome",80,0.0491,0.0208,0.0282,-0.0209,0.0074,0.0283,0,"",0.5375,"SF3B1;SNRNP200;PRPF6;SLU7;SYF2;SNRPA1;SNRPB;HNRNPH1;EIF4A3;MTREX;HNRNPM;HNRNPK;SNRPE;SNRPF;SNRPG;LSM3;SNRPD1;SNRPD2;SNRPD3;HNRNPU;SRSF1;SF3A3;SF3B2;SNW1;DHX8;EFTUD2;SF3B3;SF3A2;SF3A1;PRPF8;CACTIN;PPWD1;CDC5L;DDX23;CRNKL1;CWC22;XAB2;RBM22;DDX41;ISY1;PRPF19;LSM2;RBM8A"
"650",1182,"CDC5L core complex",6,0.0039,0.0137,0.0048,9e-04,-0.0089,-0.0098,0,"",0.333333333333333,"CDC5L;PRPF19"
"651",1183,"CDC5L complex",30,0.0136,0.0052,0.0071,-0.0065,0.0019,0.0084,0,"",0.5,"SF3B1;SNRPA1;TOP2A;SFPQ;SNRPD1;SNRPD2;SNRPD3;SRSF2;SRSF1;ILF2;SF3B2;DYNC1H1;SF3B4;CDC5L;PRPF19"
"652",1185,"EGFR-containing signaling complex",4,0.017,5e-04,8e-04,-0.0162,3e-04,0.0165,0,"",0,""
"653",1186,"ESCRT-III complex",10,0.0041,0.0028,0.0279,0.0238,0.0251,0.0013,0,"",0.3,"CHMP2A;CHMP6;CHMP5"
"654",1187,"ESCRT-II complex",3,0.1196,0.0016,0.2185,0.0989,0.2169,0.118,0,"",0.333333333333333,"VPS25"
"655",1188,"SMRT core complex",3,8e-04,0.001,0.1672,0.1664,0.1662,-2e-04,0.333333333333333,"TBL1X",0.333333333333333,"HDAC3"
"656",1189,"DNA double-strand break end-joining complex",7,0.0798,0.0123,0.0215,-0.0583,0.0092,0.0675,0,"",0.142857142857143,"XRCC6"
"657",1190,"NCBP-NIP1 complex",2,4e-04,1e-04,0.001,6e-04,9e-04,3e-04,0,"",0.5,"NCBP1"
"658",1191,"RNA pol II containing coactivator complex Tat-SF",5,8e-04,5e-04,9e-04,9.99999999999999e-05,4e-04,3e-04,0,"",0.6,"SUPT5H;HTATSF1;CDK9"
"659",1192,"ESCRT-I complex",3,0.0026,2e-04,5e-04,-0.0021,3e-04,0.0024,0,"",0,""
"660",1193,"Rap1 complex",7,9e-04,0.0023,0.0013,4e-04,-0.001,-0.0014,0,"",0.285714285714286,"XRCC6;TERF2"
"661",1194,"E2F-6 complex",12,0.0024,0.0445,0.0042,0.0018,-0.0403,-0.0421,0,"",0,""
"662",1195,"Exon junction complex (mRNA splicing-dependent)",2,2e-04,0.0021,1e-04,-1e-04,-0.002,-0.0019,0,"",0.5,"PRPF8"
"663",1196,"RAD51C-XRCC3 complex",2,0,6e-04,0.25,0.25,0.2494,-6e-04,0,"",0,""
"664",1197,"Telomere-associated protein complex",6,0.2405,0.0128,0.3213,0.0808,0.3085,0.2277,0,"",0.333333333333333,"TERF2;TINF2"
"665",1198,"TIN2 complex",4,0.2233,0.0258,0.3739,0.1506,0.3481,0.1975,0,"",0.5,"TERF2;TINF2"
"666",1199,"Oligosaccharyltransferase complex (Stt3A variant)",6,0.0556,0.0021,0.2406,0.185,0.2385,0.0535,0,"",0.333333333333333,"RPN1;DAD1"
"667",1200,"Oligosaccharyltransferase complex (Stt3B variant)",7,0.0463,0.0036,0.2124,0.1661,0.2088,0.0427,0,"",0.285714285714286,"RPN1;DAD1"
"668",1201,"TRF1-TIN2 complex",4,0.2874,0.025,0.3811,0.0937,0.3561,0.2624,0,"",0.25,"TINF2"
"669",1202,"TRF1 telomere length regulation complex",3,0.0558,5e-04,8e-04,-0.055,3e-04,0.0553,0,"",0.333333333333333,"TINF2"
"670",1204,"Rap1 complex",7,0.1715,0.0076,0.2298,0.0583,0.2222,0.1639,0,"",0.285714285714286,"TERF2;TINF2"
"671",1205,"TRF2-Rap1 complex III",2,9e-04,1e-04,1e-04,-8e-04,0,8e-04,0,"",0.5,"TERF2"
"672",1206,"TRF-Rap1 complex I, 2MD",6,0.12,0.0103,0.1302,0.0102,0.1199,0.1097,0,"",0.333333333333333,"TERF2;TINF2"
"673",1207,"TRF2-Rap1 complex II",4,0.1677,0.0217,0.1241,-0.0436,0.1024,0.146,0,"",0.5,"TERF2;TINF2"
"674",1211,"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",6,0.011,0.0016,0.0395,0.0285,0.0379,0.0094,0,"",0.166666666666667,"DDB1"
"675",1214,"Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)",5,0.0021,5e-04,0.0238,0.0217,0.0233,0.0016,0,"",0.2,"DDB1"
"676",1215,"Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)",4,0.0014,0.0013,0.0011,-3e-04,-2e-04,1e-04,0,"",0.25,"CUL1"
"677",1217,"WRN-TRF2 complex",2,1e-04,1e-04,0.001,9e-04,9e-04,0,0,"",0.5,"TERF2"
"678",1218,"BLM-TRF2 complex",2,2e-04,1e-04,1e-04,-1e-04,0,1e-04,0,"",0.5,"TERF2"
"679",1219,"Tankyrin 1-tankyrin 2-TRF1 complex",3,3e-04,3e-04,3e-04,0,0,0,0,"",0,""
"680",1220,"TRF2-Ku complex",3,8e-04,4e-04,3e-04,-5e-04,-1e-04,4e-04,0,"",0.666666666666667,"XRCC6;TERF2"
"681",1221,"TFIIA-TRF2 complex",3,0.0013,6e-04,0.0158,0.0145,0.0152,7e-04,0,"",0.666666666666667,"GTF2A2;TERF2"
"682",1223,"H2AX complex, isolated from cells without IR exposure",14,0.0026,0.0015,0.0027,1e-04,0.0012,0.0011,0,"",0.2,"HSPA5;SSRP1;SUPT16H"
"683",1224,"Ubiquitin E3 ligase (BMI1, SPOP, CUL3)",3,0.0032,5e-04,3e-04,-0.0029,-2e-04,0.0027,0,"",0,""
"684",1225,"Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)",3,0.0046,4e-04,3e-04,-0.0043,-1e-04,0.0042,0,"",0,""
"685",1226,"H2AX complex I",7,0.0014,0.0012,0.0019,5e-04,7e-04,2e-04,0.142857142857143,"DHX30",0.142857142857143,"HSPA5"
"686",1227,"H2AX complex II",10,0.0037,9e-04,0.0132,0.0095,0.0123,0.0028,0.0909090909090909,"PTCD3",0.0909090909090909,"HSPA5"
"687",1230,"WINAC complex",14,0.0653,0.095,0.156,0.0907,0.061,-0.0297,0,"",0.285714285714286,"ACTL6A;SMARCB1;CHAF1A;SUPT16H"
"688",1231,"FIB-associated protein complex",6,0.0011,6e-04,6e-04,-5e-04,0,5e-04,0.166666666666667,"C1QBP",0.5,"PRMT5;FBL;PRMT1"
"689",1232,"REST-CoREST-mSIN3A complex",3,4e-04,2e-04,4e-04,0,2e-04,2e-04,0,"",0,""
"690",1233,"CoREST-HDAC2 complex",2,1e-04,0.0013,2e-04,1e-04,-0.0011,-0.0012,0,"",0,""
"691",1237,"BAF complex",9,0.1986,0.237,0.4076,0.209,0.1706,-0.0384,0,"",0.222222222222222,"ACTL6A;SMARCB1"
"692",1238,"PBAF complex (Polybromo- and BAF containing complex)",9,0.1297,0.2333,0.3703,0.2406,0.137,-0.1036,0,"",0.222222222222222,"ACTL6A;SMARCB1"
"693",1239,"EBAFb complex",10,0.0734,0.108,0.4093,0.3359,0.3013,-0.0346,0,"",0.2,"ACTL6A;SMARCB1"
"694",1243,"Ubiquitin E3 ligase (SPOP, DAXX, CUL3)",3,0.0029,7e-04,6e-04,-0.0023,-1e-04,0.0022,0,"",0,""
"695",1245,"Protein phosphatase 4 complex",2,0.125,NA,0,-0.125,NA,NA,0,"",0.5,"PPP4C"
"696",1248,"Apoptosome",2,5e-04,NA,1e-04,-4e-04,NA,NA,0.5,"CYCS",0,""
"697",1250,"RB-E2F1 complex",2,2e-04,1e-04,1e-04,-1e-04,0,1e-04,0,"",0,""
"698",1251,"BAF complex",8,0.1851,0.1607,0.3237,0.1386,0.163,0.0244,0,"",0.25,"ACTL6A;SMARCB1"
"699",1252,"EBAFa complex",10,0.1582,0.1705,0.4268,0.2686,0.2563,-0.0123,0,"",0.2,"ACTL6A;SMARCB1"
"700",1253,"Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)",4,0.0014,0.0013,0.0011,-3e-04,-2e-04,1e-04,0,"",0.25,"CUL1"
"701",1254,"Menin-associated histone methyltransferase complex",7,0.0021,0.0019,0.0118,0.0097,0.0099,2e-04,0,"",0.285714285714286,"POLR2B;WDR5"
"702",1255,"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)",4,0.0014,6e-04,3e-04,-0.0011,-3e-04,8e-04,0.25,"TBL1X",0,""
"703",1256,"MLL-HCF complex",7,0.0011,0.0049,0.0126,0.0115,0.0077,-0.0038,0.142857142857143,"HCFC1",0.285714285714286,"HCFC1;WDR5"
"704",1257,"ALL-1 supercomplex",28,0.0059,0.0056,0.0073,0.0014,0.0017,3e-04,0,"",0.285714285714286,"SAP18;TAF6;WDR5;RAN;SMARCB1;EFTUD2;SYMPK;CPSF2"
"705",1258,"Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)",4,0.0282,7e-04,0.0421,0.0139,0.0414,0.0275,0,"",0,""
"706",1259,"Chromatin assembly complex (CAF-1 complex)",3,0.0099,0.0024,0.0065,-0.0034,0.0041,0.0075,0,"",0.666666666666667,"CHAF1A;CHAF1B"
"707",1260,"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)",4,7e-04,0.0018,0.0014,7e-04,-4e-04,-0.0011,0,"",0.25,"CUL1"
"708",1261,"SRm160/300 complex",5,0.0011,0.0024,9e-04,-2e-04,-0.0015,-0.0013,0,"",0.4,"SNRNP70;SNRPA1"
"709",1287,"HNRPF-HNRPH1 complex",2,3e-04,0.0026,2e-04,-1e-04,-0.0024,-0.0023,0,"",0.5,"HNRNPH1"
"710",1288,"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)",4,4e-04,0.0097,5e-04,1e-04,-0.0092,-0.0093,0,"",0.25,"HNRNPH1"
"711",1293,"IPO13-RBM8A-MAGOH complex",3,0.03,0.0011,0.1925,0.1625,0.1914,0.0289,0,"",0.333333333333333,"RBM8A"
"712",1297,"MKK4-ARRB2-ASK1 complex",3,4e-04,3e-04,2e-04,-2e-04,-1e-04,1e-04,0,"",0,""
"713",1298,"MKK4-ARRB2-JNK3 complex",3,0.002,6e-04,4e-04,-0.0016,-2e-04,0.0014,0,"",0,""
"714",1299,"POSH-MLK3 complex",2,1e-04,4e-04,1e-04,0,-3e-04,-3e-04,0,"",0,""
"715",1300,"CRLR-RAMP1 complex",2,1e-04,3e-04,4e-04,3e-04,1e-04,-2e-04,0,"",0,""
"716",1301,"CRLR-RAMP1 complex",2,1e-04,3e-04,4e-04,3e-04,1e-04,-2e-04,0,"",0,""
"717",1306,"PIN1-AUF1 complex",2,1e-04,0.0016,1e-04,0,-0.0015,-0.0015,0,"",0,""
"718",1307,"Multiprotein complex (mRNA turnover)",5,0.0011,0.0013,5e-04,-6e-04,-8e-04,-2e-04,0,"",0,""
"719",1308,"PABPC1-HSPA8-HNRPD-EIF4G1 complex",5,0.0019,4e-04,5e-04,-0.0014,1e-04,0.0015,0,"",0,""
"720",1317,"ATF7-TAF12 complex",2,5e-04,1e-04,1e-04,-4e-04,0,4e-04,0,"",0,""
"721",1318,"Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)",5,0.0552,0.0023,0.1477,0.0925,0.1454,0.0529,0,"",0.2,"TAF5"
"722",1321,"Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)",5,0.0417,0.0023,0.1721,0.1304,0.1698,0.0394,0,"",0.4,"TAF6;TAF5"
"723",1332,"Large Drosha complex",20,0.0041,0.0037,0.004,-1e-04,3e-04,4e-04,0,"",0.4,"DDX3X;DHX15;HNRNPH1;HNRNPM;HNRNPU;ILF2;ILF3;TARDBP"
"724",1335,"SNW1 complex",18,0.0092,0.0032,0.0038,-0.0054,6e-04,0.006,0,"",0.722222222222222,"SNRNP200;TUBB;HSPA5;SFPQ;EEF1G;EEF1A1;HNRNPU;SNW1;EFTUD2;DDB1;PRPF8;CDC5L;DDX23"
"725",1338,"FOXO3-PCAF complex, oxidative stress stimulated",2,2e-04,1e-04,2e-04,0,1e-04,1e-04,0,"",0,""
"726",1345,"Septin complex",5,0.0088,5e-04,0.0011,-0.0077,6e-04,0.0083,0,"",0,""
"727",1347,"NPC subcomplex (NUP98, NUP107, NUP133, NUP160)",4,0.1789,0.0012,0.0882,-0.0907,0.087,0.1777,0,"",0.25,"NUP133"
"728",1348,"GLE1-NUPL2-NUP155 complex",3,0.0112,0.0083,0.0153,0.0041,0.007,0.0029,0,"",0,""
"729",1352,"ING4 complex (ING4, JADE1, KAT7, MEAF6)",4,0.0772,0.0242,0.1913,0.1141,0.1671,0.053,0,"",0,""
"730",1372,"Rb-tal-1-E2A-Lmo2-Ldb1 complex",5,0.0082,6e-04,0.0255,0.0173,0.0249,0.0076,0,"",0,""
"731",1377,"hASC-1 complex",4,0.3508,0.0017,0.6007,0.2499,0.599,0.3491,0,"",0,""
"732",1379,"GALNS-lysosomal hydrolase 1.27 MDa complex",4,0.0021,5e-04,4e-04,-0.0017,-1e-04,0.0016,0,"",0,""
"733",1380,"Elongator holo complex",4,0.6667,0.0025,0.3348,-0.3319,0.3323,0.6642,0,"",0.25,"ELP3"
"734",1385,"DICER1-NCOA6-AGO2 complex",3,0.0835,0.0062,0.0835,0,0.0773,0.0773,0.333333333333333,"NCOA6",0,""
"735",1386,"TTP-AGO4 complex",2,4e-04,2e-04,3e-04,-1e-04,1e-04,2e-04,0,"",0,""
"736",1387,"TTP-AGO2 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"737",1399,"WDR5-ASH2L-RBBP5-MLL2 complex",4,8e-04,6e-04,6e-04,-2e-04,0,2e-04,0,"",0.25,"WDR5"
"738",1400,"ASCOM complex",7,0.0223,0.0026,0.1057,0.0834,0.1031,0.0197,0.142857142857143,"NCOA6",0.142857142857143,"TUBB"
"739",1401,"MOF complex",10,0.0022,0.0012,0.0015,-7e-04,3e-04,0.001,0,"",0.2,"TAF6;WDR5"
"740",1413,"NCOR1 complex",10,0.0089,0.058,0.1174,0.1085,0.0594,-0.0491,0,"",0.4,"HDAC3;SMARCB1;SF3B3;SF3A1"
"741",1448,"LIN2-LIN7-SAP97 complex",3,0.0012,3e-04,3e-04,-9e-04,0,9e-04,0,"",0,""
"742",1452,"MCM2-MCM6-MCM7 complex",3,0.0406,0.002,0.0327,-0.0079,0.0307,0.0386,0,"",1,"MCM7;MCM2;MCM6"
"743",1457,"AFF1-MLLT1-CBX8 complex",3,0.0033,0.021,4e-04,-0.0029,-0.0206,-0.0177,0,"",0,""
"744",1458,"SNF2h-HDAC12 complex",2,3e-04,0.0032,1e-04,-2e-04,-0.0031,-0.0029,0,"",0,""
"745",1462,"hPRC1L complex",4,0.018,0.0025,0.0755,0.0575,0.073,0.0155,0,"",0,""
"746",1464,"Mis12 centromere complex",6,0.0958,0.0023,0.13,0.0342,0.1277,0.0935,0,"",0.166666666666667,"PMF1"
"747",1471,"pRb2/p130-multimolecular complex (RB2, E2F5, HDAC1, SUV39H1, P300)",5,0.0011,6e-04,0.0022,0.0011,0.0016,5e-04,0,"",0,""
"748",1473,"E2F5-RB2-DP1 complex",3,2e-04,0.0015,3e-04,1e-04,-0.0012,-0.0013,0,"",0,""
"749",1474,"SMAD3/4-E2F4/5-p107-DP1 complex",6,0.0044,0.0015,0.004,-4e-04,0.0025,0.0029,0,"",0,""
"750",1488,"DNMT1-RB1-HDAC1-E2F1 complex",4,3e-04,3e-04,8e-04,5e-04,5e-04,0,0,"",0,""
"751",1490,"DAXX-DNMT1-DMAP1 complex",3,3e-04,2e-04,5e-04,2e-04,3e-04,1e-04,0,"",0.333333333333333,"DMAP1"
"752",1491,"RGS6-DNMT1-DMAP1 complex",3,4e-04,0.0027,3e-04,-1e-04,-0.0024,-0.0023,0,"",0.333333333333333,"DMAP1"
"753",1492,"BHC110 complex",10,0.0579,0.0103,0.0444,-0.0135,0.0341,0.0476,0,"",0,""
"754",1495,"PID complex",5,0.0064,9e-04,0.0227,0.0163,0.0218,0.0055,0,"",0.2,"CHD4"
"755",1505,"NCOR2 complex",7,0.0477,0.0155,0.079,0.0313,0.0635,0.0322,0,"",0.142857142857143,"HDAC3"
"756",1508,"BCL6-ZBTB17 complex",2,1e-04,0.0192,0.001,9e-04,-0.0182,-0.0191,0,"",0,""
"757",1514,"IL4-IL4R complex",2,3e-04,3e-04,4e-04,1e-04,1e-04,0,0,"",0,""
"758",1515,"IL4-IL4R-IL2RG complex",3,0.008,8e-04,2e-04,-0.0078,-6e-04,0.0072,0,"",0,""
"759",1519,"IL6ST-PRKCD-STAT3 complex",3,2e-04,3e-04,0.0838,0.0836,0.0835,-1e-04,0,"",0,""
"760",1520,"STAT3-NLK-MAP3K7 complex",3,4e-04,0.0056,2e-04,-2e-04,-0.0054,-0.0052,0,"",0,""
"761",1521,"p300-SMAD1-STAT3 complex",3,3e-04,9e-04,2e-04,-1e-04,-7e-04,-6e-04,0,"",0,""
"762",1539,"G protein complex (GNG2, GNB2L1, RAF1)",3,2e-04,7e-04,2e-04,0,-5e-04,-5e-04,0,"",0.333333333333333,"RACK1"
"763",1543,"PPP2CA-PPP2R1A complex",2,0.1667,0.0013,0.25,0.0833,0.2487,0.1654,0,"",1,"PPP2R1A;PPP2CA"
"764",1544,"PPP2CA-PPP2R1A-PPP2R3A complex",3,0.0421,6e-04,0.0852,0.0431,0.0846,0.0415,0,"",0.666666666666667,"PPP2R1A;PPP2CA"
"765",1551,"IPO13-RAN-EIF1AX complex",3,4e-04,2e-04,2e-04,-2e-04,0,2e-04,0,"",0.666666666666667,"EIF1AX;RAN"
"766",1552,"TNPO2-RAN-NXF1 complex",3,0.0032,4e-04,0.0087,0.0055,0.0083,0.0028,0,"",0.666666666666667,"RAN;NXF1"
"767",1554,"RANBP1-RAN-KPNB1 complex",3,0.0074,4e-04,5e-04,-0.0069,1e-04,0.007,0,"",0.666666666666667,"RAN;KPNB1"
"768",1557,"NMI-POLR1B-RRN3 complex",3,3e-04,3e-04,2e-04,-1e-04,-1e-04,0,0,"",0.666666666666667,"POLR1B;RRN3"
"769",1558,"POLR1B-RRN3 complex",2,3e-04,1e-04,1e-04,-2e-04,0,2e-04,0,"",1,"POLR1B;RRN3"
"770",1559,"NMI-RRN3 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0.5,"RRN3"
"771",1571,"Vigilin-DNA-PK-Ku antigen complex",4,6e-04,3e-04,0.0141,0.0135,0.0138,3e-04,0,"",0.25,"XRCC6"
"772",1612,"GNAS-GNB1-GNG2 complex",3,3e-04,2e-04,6e-04,3e-04,4e-04,1e-04,0,"",0,""
"773",1614,"G protein complex (MCF2, GNB1, GNG2)",3,2e-04,3e-04,7e-04,5e-04,4e-04,-1e-04,0,"",0,""
"774",1615,"G protein complex (BTK, GNG1, GNG2)",3,2e-04,2e-04,0.002,0.0018,0.0018,0,0,"",0,""
"775",1617,"G protein complex (CACNA1A, GNB1, GNG2)",3,3e-04,2e-04,5e-04,2e-04,3e-04,1e-04,0,"",0,""
"776",1618,"G protein complex (PTHR1, GNB1, GNG2)",3,3e-04,2e-04,6e-04,3e-04,4e-04,1e-04,0,"",0,""
"777",1619,"G protein complex (HDAC5, GNB1, GNG2)",3,7e-04,3e-04,6e-04,-1e-04,3e-04,4e-04,0,"",0,""
"778",1620,"G protein complex (HDAC4, GNB1, GNG2)",3,2e-04,4e-04,3e-04,1e-04,-1e-04,-2e-04,0,"",0,""
"779",1623,"FA core complex 1 (Fanconi anemia core complex 1)",5,0.5937,0.6417,0.6736,0.0799,0.0318999999999999,-0.048,0,"",0,""
"780",1624,"FA core complex (Fanconi anemia core complex)",9,0.7091,0.5747,0.798,0.0889000000000001,0.2233,0.1344,0,"",0,""
"781",1625,"FA core complex (Fanconi anemia core complex)",7,0.647,0.4952,0.695,0.0479999999999999,0.1998,0.1518,0,"",0,""
"782",1633,"CyclinD1-CDK4-CDK6 complex",3,0.0034,0.0019,0.0014,-0.002,-5e-04,0.0015,0,"",0,""
"783",1634,"CyclinD1-CDK4-p21 complex",3,0.0418,6e-04,0.0341,-0.0077,0.0335,0.0412,0,"",0,""
"784",1642,"p16-cyclin D2-CDK4 complex",3,2e-04,0.0022,4e-04,2e-04,-0.0018,-0.002,0,"",0,""
"785",1656,"p27-cyclinE-CDK2 complex",3,3e-04,0.0112,1e-04,-2e-04,-0.0111,-0.0109,0,"",0,""
"786",1661,"E2F4-p107-cyclinA complex",3,2e-04,4e-04,2e-04,0,-2e-04,-2e-04,0,"",0.333333333333333,"CCNA2"
"787",1700,"ABL2-HRAS-RIN1 complex",3,2e-04,6e-04,3e-04,1e-04,-3e-04,-4e-04,0,"",0,""
"788",1703,"IGHM-VPREB1-IGLL1 complex",3,0.0055,3e-04,1e-04,-0.0054,-2e-04,0.0052,0,"",0,""
"789",1707,"IL2-IL2RA-IL2RB complex",3,2e-04,3e-04,3e-04,1e-04,0,-1e-04,0,"",0,""
"790",1714,"TICAM1-TICAM2-TLR4 complex",3,3e-04,5e-04,0.0054,0.0051,0.0049,-2e-04,0,"",0,""
"791",1728,"CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex",9,0.0013,0.0023,9e-04,-4e-04,-0.0014,-0.001,0,"",0.222222222222222,"TOP2A;CTCF"
"792",1729,"TLE1 corepressor complex (MASH1 promoter-corepressor complex)",10,0.0026,0.0012,0.0018,-8e-04,6e-04,0.0014,0,"",0,""
"793",1734,"SF3A1-SF3A2-SF3A3 complex",3,0.0385,0.0578,0.0888,0.0503,0.031,-0.0193,0,"",1,"SF3A3;SF3A2;SF3A1"
"794",1737,"SF3b complex",8,0.0184,0.0029,0.0157,-0.0027,0.0128,0.0155,0,"",0.875,"SF3B1;SF3B2;SF3B3;SF3B4;PHF5A;DDX42;SF3B5"
"795",1743,"(E.F.G) complex",3,0.0092,NA,0.0422,0.033,NA,NA,0,"",1,"SNRPE;SNRPF;SNRPG"
"796",1745,"SMN complex",15,0.0131,0.0039,0.0367,0.0236,0.0328,0.0092,0,"",0.6,"SNRPB;SNRPE;SNRPF;SNRPG;SNRPD1;SNRPD2;SNRPD3;GEMIN5;GEMIN6"
"797",1746,"SMN containing complex",9,0.0076,0.0021,0.0063,-0.0013,0.0042,0.0055,0,"",0.333333333333333,"SNRPD1;SNRPD2;SNRPD3"
"798",1749,"SMN-PolII-RHA complex",10,0.0023,0.0022,0.0045,0.0022,0.0023,9.99999999999998e-05,0,"",0.2,"SNRPB;GTF2B"
"799",1750,"PPP4C-PPP4R2-Gemin3-Gemin4 complex",4,0.0125,7e-04,4e-04,-0.0121,-3e-04,0.0118,0,"",0.25,"PPP4C"
"800",1751,"SMN complex",11,0.0062,0.0034,0.0431,0.0369,0.0397,0.0028,0,"",0.272727272727273,"SNRPB;GEMIN5;GEMIN6"
"801",1752,"SMN complex",8,0.0313,0.0032,0.142,0.1107,0.1388,0.0281,0,"",0.25,"GEMIN5;GEMIN6"
"802",1760,"TOP1-PSF-P54 complex",3,0.0012,0.0088,0.0418,0.0406,0.033,-0.0076,0,"",0.333333333333333,"SFPQ"
"803",1767,"CPSF6-ITCH-NUDT21-POLR2A-UBAP2L complex",5,6e-04,0.0013,7e-04,1e-04,-6e-04,-7e-04,0,"",0.2,"NUDT21"
"804",1768,"CPSF6-EWSR1-ITCH-NUDT21-POLR2A-UBAP2L complex",6,7e-04,0.0011,9e-04,2e-04,-2e-04,-4e-04,0,"",0.166666666666667,"NUDT21"
"805",1769,"CPSF6-ITCH-NUDT21-POLR2A complex",4,5e-04,0.0019,6e-04,9.99999999999999e-05,-0.0013,-0.0014,0,"",0.25,"NUDT21"
"806",1772,"MICB-KLRK1-HCST complex",3,2e-04,4e-04,3e-04,1e-04,-1e-04,-2e-04,0,"",0,""
"807",1773,"ULBP3-KLRK1-HCST complex",3,5e-04,0.0012,2e-04,-3e-04,-0.001,-7e-04,0,"",0,""
"808",1774,"MICA-KLRK1-HCST complex",3,3e-04,6e-04,5e-04,2e-04,-9.99999999999999e-05,-3e-04,0,"",0,""
"809",1775,"ULBP2-KLRK1-HCST complex",3,3e-04,5e-04,0.0019,0.0016,0.0014,-2e-04,0,"",0,""
"810",1777,"Ubiquitin E3 ligase (SMURF2, SMAD7) - TGF(beta)",4,0.0012,0.0218,0.0105,0.0093,-0.0113,-0.0206,0,"",0,""
