gene	Nucleus	Nucleolus	Mitochondrion	Peroxisome	Endoplasmic reticulum	Cytoskeleton & Plasma membrane	Golgi & Endosome & Lysosome
ZFP36L2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PLEKHH2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PPM1B	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MBNL1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA4	0.0	0.0	0.0	0.0	0.0	1.0	0.0
UGT3A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIPBL	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GADL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPD1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTX1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GJA1	1.0	0.0	1.0	0.0	0.0	1.0	0.0
GMCL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNO	1.0	1.0	0.0	0.0	0.0	0.0	0.0
ITGA1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CATSPER3	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FAM21A	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCTEX1D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HHEX	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GGPS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF117	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB3C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MED21	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PLOD2	0.0	0.0	0.0	0.0	1.0	0.0	0.0
STK32B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZIC1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CENPH	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TEKT5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUBP1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TXNDC11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIOK2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SMARCA5	1.0	1.0	0.0	0.0	0.0	0.0	0.0
SYCP2L	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UXS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPU	1.0	0.0	0.0	0.0	0.0	1.0	0.0
RANBP2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM87B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR14K1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PTPRR	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CCDC148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLA2R1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ITGB6	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SCN3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FEZF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD96	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ATG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRMD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAPPC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM81B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LPCAT1	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PLEKHG4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC11	0.0	0.0	0.0	0.0	1.0	0.0	0.0
UBALD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX29	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPACA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBP1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RMND5A	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RPIA	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VILL	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPINB3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HGD	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF2E1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CFDP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11D	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HOXA10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
JAZF1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEBPG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DDAH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DGKE	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HS3ST3A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA3D	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASB17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IMPACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THY1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
C16orf74	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JPH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKH	0.0	0.0	0.0	0.0	0.0	1.0	0.0
UBASH3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTULIN	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR8A1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PANX3	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NRGN	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR15	0.0	0.0	0.0	0.0	0.0	1.0	1.0
TOMM70A	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ABI3BP	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CERS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCA6	0.0	0.0	0.0	0.0	0.0	1.0	1.0
C4orf19	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UCHL1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DISP1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FAM167A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NEIL2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP8B4	0.0	0.0	0.0	0.0	0.0	1.0	1.0
WNT3A	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TRIM11	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCSAP	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ASZ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH3RF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL41	0.0	0.0	0.0	0.0	1.0	0.0	0.0
GPR26	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DHX32	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10orf90	1.0	0.0	0.0	0.0	0.0	1.0	0.0
OLA1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ATP5G3	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PDLIM3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LY96	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CXADR	1.0	0.0	0.0	0.0	0.0	1.0	0.0
C21orf91	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APP	1.0	0.0	1.0	0.0	1.0	1.0	1.0
ADAMTS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSEN2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SLFN13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT7A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XPC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLCN	1.0	0.0	0.0	0.0	0.0	1.0	1.0
OXNAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAA2	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SKA1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
USP43	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCC3	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ANKRD40	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VOPP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPMS17	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DKK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CA2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP6V0D2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERCC3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ODF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLF10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM55A	0.0	0.0	0.0	0.0	0.0	1.0	1.0
OTUD6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGPAT5	1.0	0.0	1.0	0.0	0.0	0.0	0.0
MAN2B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4K1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HSPA13	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SAMSN1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C16orf87	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHOC	0.0	0.0	0.0	0.0	0.0	1.0	0.0
LONP2	0.0	0.0	0.0	1.0	0.0	0.0	0.0
TRIM74	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIFK	1.0	1.0	0.0	0.0	0.0	0.0	0.0
CCDC146	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GEMIN5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
MAGEC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRGUK	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKR1B1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SETD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP26C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUP205	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP2C18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf112	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XAGE2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDE11A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10orf12	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM45	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PDIA4	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PPIL3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CASP10	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FZD7	0.0	0.0	0.0	0.0	0.0	1.0	1.0
DEPTOR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC26A2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CSF1R	1.0	0.0	0.0	0.0	0.0	1.0	0.0
LSM11	1.0	0.0	0.0	0.0	0.0	0.0	0.0
MED7	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM42	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PXYLP1	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ADCY8	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RASA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP1B3	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SMC2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TMBIM4	0.0	0.0	0.0	0.0	0.0	0.0	1.0
VBP1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELMSAN1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM161B	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GNAQ	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WIF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMP16	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ADK	1.0	0.0	0.0	0.0	0.0	1.0	0.0
KCNMA1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BATF	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DCK	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8orf37	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRAM2	0.0	0.0	0.0	0.0	0.0	1.0	1.0
STOM	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PPEF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C15orf26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAAA	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ADAMTSL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WHAMM	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CCT8	1.0	0.0	0.0	0.0	0.0	1.0	0.0
NAA11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLDN17	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TIAM1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SCAF4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKRD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCDH1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GDF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTERF3	0.0	0.0	1.0	0.0	0.0	0.0	0.0
KCNS2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TYSND1	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CD109	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NODAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2L6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC5	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CELF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFAND3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KAT6B	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYATL2	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AIFM1	1.0	0.0	1.0	0.0	0.0	0.0	0.0
BAG4	1.0	0.0	0.0	0.0	0.0	1.0	0.0
TBC1D31	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WDYHV1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ATAD2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NSMCE2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF689	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRRS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SASS6	0.0	0.0	0.0	0.0	0.0	1.0	0.0
COX6A2	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ZIC3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LHFPL4	0.0	0.0	0.0	0.0	0.0	1.0	0.0
B3GNT7	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUB1B	1.0	0.0	0.0	0.0	0.0	1.0	0.0
PDE6D	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SST	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FANCD2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TATDN2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NOMO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EXOG	0.0	0.0	1.0	0.0	0.0	0.0	0.0
NTAN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMNAT2	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ZFYVE9	0.0	0.0	0.0	0.0	0.0	0.0	1.0
LYZL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KLHL40	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPARG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf27	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRKAG2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR5A	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CLDN12	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FZD1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HMGCR	0.0	0.0	0.0	1.0	1.0	0.0	0.0
GATAD1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
IPPK	1.0	0.0	0.0	0.0	0.0	0.0	0.0
THTPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDF	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMED6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDPR	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARMC12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX19B	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FUK	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MDP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHRS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIT	1.0	1.0	0.0	0.0	0.0	1.0	0.0
CACNA1D	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IL17RB	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZNF19	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNB2	1.0	0.0	0.0	0.0	0.0	1.0	0.0
ERC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM81A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO1E	0.0	0.0	0.0	0.0	0.0	1.0	0.0
APPL1	1.0	0.0	0.0	0.0	0.0	1.0	1.0
PREX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C9orf43	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF618	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DGKI	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C9orf91	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COQ5	0.0	0.0	1.0	0.0	0.0	0.0	0.0
BRAF	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FMNL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPPL3	0.0	0.0	0.0	0.0	1.0	1.0	0.0
DPYSL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX10	0.0	0.0	0.0	1.0	0.0	0.0	0.0
WIPI2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SMAD6	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CIB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR66	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL17	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DUSP2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GRHL3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERCC6L2	1.0	0.0	1.0	0.0	0.0	1.0	0.0
HPD	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHPN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FANCC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
MRAS	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABHD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIK3CB	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM46B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTR1B	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RHBDL2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PCDHAC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCDHA13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIST1H2BD	1.0	0.0	0.0	0.0	0.0	0.0	0.0
MITD1	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BTN3A1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EIF5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMSNB	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNOT11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CATIP	1.0	0.0	0.0	0.0	0.0	1.0	0.0
ACSM3	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CD1A	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HMHB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR10K1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NCF1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZFAND2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPC1L1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SLCO2B1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PAGE5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PKD1L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLAMF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDH15	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NBL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR6	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZSCAN23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPATA2L	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC45A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCER1G	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FAM160B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC5A11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNB3	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ARHGAP17	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C8orf58	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CACHD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM141	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIS18A	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C21orf59	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KPNB1	1.0	0.0	0.0	0.0	1.0	0.0	0.0
WNT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL10RB	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MRPL10	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SCRN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNGR2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
NCOA5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ELMO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STC1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ARAF	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OGFR	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXB13	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP5O	0.0	0.0	1.0	0.0	0.0	1.0	0.0
KCNE2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CLIC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2BP1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CBR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBR3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CIART	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GJD2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ACTC1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
C2orf81	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIM2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NPTN	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CCDC142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCAT	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PKD2L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GOLGA6A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLA2G4D	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
M1AP	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMB4	1.0	0.0	0.0	0.0	0.0	1.0	0.0
BTG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IRX6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HK2	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CELF3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
STARD9	1.0	0.0	0.0	0.0	0.0	1.0	0.0
AMFR	0.0	0.0	0.0	0.0	1.0	0.0	0.0
UBR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MED8	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RGL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGLYRP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ISL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSTT2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPNE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRMU	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACE	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TEPP	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIAA0895L	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHF	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHCHD6	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CTBP1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKRD18B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP6V0D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGRP	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ZFYVE28	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PIP	1.0	0.0	0.0	0.0	0.0	0.0	0.0
